FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
1.106323132,0.884847522,0.859517872,0.908362985
1.107110711,0.884873629,0.859805524,0.908362985
1.107898290,0.884873629,0.859805524,0.908362985
1.108685869,0.884896696,0.859805524,0.908362985
1.109473447,0.884929061,0.859805524,0.908362985
1.110261026,0.884929061,0.859805524,0.908362985
1.111048605,0.884962976,0.859805524,0.908362985
1.111836184,0.884979784,0.859805524,0.908362985
1.112623762,0.885003507,0.859805524,0.908362985
1.113411341,0.885003507,0.859805524,0.908362985
1.114198920,0.885029078,0.859805524,0.908362985
1.114986499,0.885057390,0.859805524,0.908783793
1.115774077,0.885057390,0.859805524,0.908783793
1.116561656,0.885078728,0.859805524,0.908783793
1.117349235,0.885112226,0.859805524,0.909013629
1.118136814,0.885112226,0.859805524,0.909013629
1.118924392,0.885141909,0.859805524,0.909090936
1.119711971,0.885184944,0.859805524,0.909090936
1.120499550,0.885220826,0.859805524,0.909090936
1.121287129,0.885220826,0.859805524,0.909090936
1.122074707,0.885247946,0.859805524,0.909090936
1.122862286,0.885276556,0.859805524,0.909245133
1.123649865,0.885276556,0.859805524,0.909245133
1.124437444,0.885296166,0.859805524,0.909245133
1.125225023,0.885320902,0.859805524,0.909245133
1.126012601,0.885320902,0.859805524,0.909245133
1.126800180,0.885343492,0.859805524,0.909245133
1.127587759,0.885390520,0.859805524,0.909245133
1.128375338,0.885390520,0.859805524,0.909245133
1.129162916,0.885420918,0.859805524,0.909245133
1.129950495,0.885458469,0.859805524,0.909245133
1.130738074,0.885488689,0.859805524,0.909245133
1.131525653,0.885488689,0.859805524,0.909245133
1.132313231,0.885519564,0.859805524,0.909458339
1.133100810,0.885550320,0.859805524,0.909917355
1.133888389,0.885550320,0.859805524,0.909917355
1.134675968,0.885591030,0.859805524,0.909917355
1.135463546,0.885630012,0.859983444,0.909917355
1.136251125,0.885630012,0.859983444,0.909917355
1.137038704,0.885669589,0.859983444,0.909917355
1.137826283,0.885697782,0.859983444,0.910112381
1.138613861,0.885719121,0.859983444,0.910112381
1.139401440,0.885719121,0.859983444,0.910112381
1.140189019,0.885744154,0.859983444,0.910112381
1.140976598,0.885774791,0.859983444,0.910112381
1.141764176,0.885774791,0.859983444,0.910112381
1.142551755,0.885799289,0.860033751,0.910112381
1.143339334,0.885842144,0.860033751,0.910112381
1.144126913,0.885842144,0.860033751,0.910112381
1.144914491,0.885876477,0.860033751,0.910112381
1.145702070,0.885907710,0.860033751,0.910112381
1.146489649,0.885944486,0.860033751,0.910548508
1.147277228,0.885944486,0.860033751,0.910548508
1.148064806,0.885978401,0.860033751,0.910548508
1.148852385,0.886004627,0.860033751,0.910548508
1.149639964,0.886004627,0.860033751,0.910548508
1.150427543,0.886020899,0.860033751,0.910548508
1.151215122,0.886052489,0.860033751,0.910548508
1.152002700,0.886052489,0.860033751,0.910548508
1.152790279,0.886073589,0.860033751,0.910548508
1.153577858,0.886110961,0.860033751,0.910548508
1.154365437,0.886139750,0.860033751,0.910548508
1.155153015,0.886139750,0.860033751,0.910548508
1.155940594,0.886167228,0.860033751,0.910548508
1.156728173,0.886194229,0.860033751,0.910548508
1.157515752,0.886194229,0.860033751,0.910548508
1.158303330,0.886230826,0.860033751,0.910548508
1.159090909,0.886262059,0.860033751,0.910548508
1.159878488,0.886262059,0.860033751,0.910548508
1.160666067,0.886299312,0.860033751,0.910548508
1.161453645,0.886337638,0.860085845,0.910548508
1.162241224,0.886374474,0.860085845,0.910548508
1.163028803,0.886374474,0.860085845,0.910548508
1.163816382,0.886408925,0.860085845,0.910548508
1.164603960,0.886435568,0.860085845,0.910548508
1.165391539,0.886435568,0.860085845,0.910548508
1.166179118,0.886477649,0.860085845,0.910548508
1.166966697,0.886527240,0.860085845,0.910548508
1.167754275,0.886527240,0.860085845,0.910548508
1.168541854,0.886558235,0.860085845,0.910743773
1.169329433,0.886587024,0.860085845,0.910743773
1.170117012,0.886622608,0.860085845,0.910743773
1.170904590,0.886622608,0.860085845,0.910743773
1.171692169,0.886662841,0.860085845,0.910743773
1.172479748,0.886683822,0.860085845,0.910743773
1.173267327,0.886683822,0.860085845,0.910743773
1.174054905,0.886714220,0.860085845,0.910743773
1.174842484,0.886751473,0.860085845,0.910743773
1.175630063,0.886751473,0.860085845,0.910743773
1.176417642,0.886782646,0.860085845,0.910743773
1.177205221,0.886810124,0.860085845,0.910743773
1.177992799,0.886832952,0.860085845,0.910743773
1.178780378,0.886832952,0.860085845,0.910743773
1.179567957,0.886864364,0.860085845,0.910743773
1.180355536,0.886895776,0.860085845,0.910743773
1.181143114,0.886895776,0.860085845,0.910743773
1.181930693,0.886928797,0.860085845,0.910743773
1.182718272,0.886958599,0.860085845,0.910743773
1.183505851,0.886958599,0.860085845,0.910743773
1.184293429,0.886998773,0.860085845,0.910743773
1.185081008,0.887025714,0.860085845,0.910743773
1.185868587,0.887055635,0.860151649,0.910743773
1.186656166,0.887055635,0.860151649,0.910743773
1.187443744,0.887076676,0.860151649,0.910849452
1.188231323,0.887102902,0.860151649,0.910849452
1.189018902,0.887102902,0.860151649,0.910849452
1.189806481,0.887130022,0.860151649,0.910849452
1.190594059,0.887162864,0.860151649,0.910941482
1.191381638,0.887162864,0.860151649,0.910941482
1.192169217,0.887207627,0.860151649,0.910976648
1.192956796,0.887230515,0.860151649,0.910976648
1.193744374,0.887258887,0.860876918,0.910976648
1.194531953,0.887258887,0.860876918,0.910976648
1.195319532,0.887290895,0.861435711,0.910976648
1.196107111,0.887303591,0.861435711,0.910976648
1.196894689,0.887303591,0.861435711,0.910976648
1.197682268,0.887328327,0.861435711,0.910976648
1.198469847,0.887361348,0.861435711,0.910976648
1.199257426,0.887361348,0.861435711,0.910976648
1.200045005,0.887387931,0.861464977,0.910976648
1.200832583,0.887403846,0.861464977,0.910976648
1.201620162,0.887433767,0.861464977,0.910976648
1.202407741,0.887433767,0.861464977,0.910976648
1.203195320,0.887463748,0.861464977,0.910976648
1.203982898,0.887492061,0.861464977,0.911032021
1.204770477,0.887492061,0.861464977,0.911032021
1.205558056,0.887511134,0.861464977,0.911032021
1.206345635,0.887538791,0.861464977,0.911032021
1.207133213,0.887538791,0.861464977,0.911032021
1.207920792,0.887569189,0.862256825,0.911032021
1.208708371,0.887596250,0.862256825,0.911392391
1.209495950,0.887618780,0.862256825,0.911415517
1.210283528,0.887618780,0.862256825,0.911415517
1.211071107,0.887656271,0.862256825,0.911415517
1.211858686,0.887690067,0.862256825,0.911714792
1.212646265,0.887690067,0.862256825,0.911714792
1.213433843,0.887716413,0.862256825,0.911813617
1.214221422,0.887743413,0.862256825,0.911813617
1.215009001,0.887743413,0.862256825,0.911813617
1.215796580,0.887765110,0.862256825,0.911813617
1.216584158,0.887789190,0.862256825,0.911813617
1.217371737,0.887820899,0.862256825,0.911813617
1.218159316,0.887820899,0.862256825,0.911813617
1.218946895,0.887851357,0.862256825,0.911813617
1.219734473,0.887872577,0.862256825,0.911813617
1.220522052,0.887872577,0.862256825,0.911813617
1.221309631,0.887892723,0.862256825,0.911864400
1.222097210,0.887924552,0.862270474,0.911864400
1.222884788,0.887924552,0.862270474,0.911864400
1.223672367,0.887963951,0.862270474,0.911864400
1.224459946,0.887986839,0.862270474,0.911864400
1.225247525,0.888025045,0.862632871,0.911864400
1.226035104,0.888025045,0.862632871,0.911864400
1.226822682,0.888035834,0.862632871,0.911864400
1.227610261,0.888060451,0.862632871,0.911864400
1.228397840,0.888060451,0.862632871,0.911864400
1.229185419,0.888092875,0.862632871,0.911864400
1.229972997,0.888113797,0.862632871,0.911944211
1.230760576,0.888113797,0.862632871,0.911944211
1.231548155,0.888134897,0.862632871,0.911944211
1.232335734,0.888148963,0.862632871,0.911944211
1.233123312,0.888168812,0.862632871,0.911944211
1.233910891,0.888168812,0.862632871,0.911944211
1.234698470,0.888191402,0.862632871,0.911944211
1.235486049,0.888212264,0.862632871,0.911944211
1.236273627,0.888212264,0.862632871,0.911944211
1.237061206,0.888241112,0.862632871,0.911944211
1.237848785,0.888259947,0.862632871,0.911944211
1.238636364,0.888259947,0.862632871,0.911944211
1.239423942,0.888280094,0.862632871,0.911944211
1.240211521,0.888300419,0.862632871,0.911944211
1.240999100,0.888319731,0.862632871,0.911944211
1.241786679,0.888319731,0.862632871,0.911944211
1.242574257,0.888339818,0.862632871,0.912236273
1.243361836,0.888359129,0.862632871,0.912236273
1.244149415,0.888359129,0.862632871,0.912236273
1.244936994,0.888393939,0.862660944,0.912236273
1.245724572,0.888408005,0.862660944,0.912236273
1.246512151,0.888408005,0.862660944,0.912236273
1.247299730,0.888426721,0.862660944,0.912236273
1.248087309,0.888453007,0.862660944,0.912337661
1.248874887,0.888471663,0.862660944,0.912337661
1.249662466,0.888471663,0.862660944,0.912337661
1.250450045,0.888485909,0.862660944,0.912337661
1.251237624,0.888502598,0.862660944,0.912337661
1.252025203,0.888502598,0.862660944,0.912337661
1.252812781,0.888521075,0.862660944,0.912337661
1.253600360,0.888539910,0.862660944,0.912337661
1.254387939,0.888539910,0.862660944,0.912337661
1.255175518,0.888559520,0.862660944,0.912337661
1.255963096,0.888583720,0.862660944,0.912337661
1.256750675,0.888583720,0.862660944,0.912337661
1.257538254,0.888607442,0.862660944,0.912521422
1.258325833,0.888628542,0.862660944,0.912521422
1.259113411,0.888646960,0.862660944,0.912521422
1.259900990,0.888646960,0.862660944,0.912521422
1.260688569,0.888673365,0.862660944,0.912521422
1.261476148,0.888695538,0.862679005,0.912521422
1.262263726,0.888695538,0.862679005,0.912521422
1.263051305,0.888718247,0.862679005,0.912563682
1.263838884,0.888731062,0.862679005,0.912563682
1.264626463,0.888731062,0.862679005,0.912563682
1.265414041,0.888742089,0.862679005,0.912563682
1.266201620,0.888767779,0.863047004,0.912563682
1.266989199,0.888782144,0.863047004,0.912563682
1.267776778,0.888782144,0.863047004,0.912563682
1.268564356,0.888800025,0.863047004,0.912563682
1.269351935,0.888815165,0.863047004,0.912563682
1.270139514,0.888815165,0.863047004,0.912563682
1.270927093,0.888824582,0.863047004,0.912563682
1.271714671,0.888844907,0.863047004,0.912563682
1.272502250,0.888844907,0.863047004,0.912563682
1.273289829,0.888867319,0.863047004,0.912563682
1.274077408,0.888883591,0.863047004,0.912683845
1.274864986,0.888896108,0.863047004,0.912683845
1.275652565,0.888896108,0.863047004,0.912683845
1.276440144,0.888915479,0.863047004,0.912683845
1.277227723,0.888929844,0.863047004,0.912683845
1.278015302,0.888929844,0.863047004,0.912683845
1.278802880,0.888948500,0.863047004,0.912683845
1.279590459,0.888964772,0.863047004,0.912683845
1.280378038,0.888964772,0.863047004,0.912683845
1.281165617,0.888975561,0.863047004,0.912683845
1.281953195,0.888986647,0.863105178,0.912711859
1.282740774,0.889014184,0.863105178,0.912711859
1.283528353,0.889014184,0.863105178,0.912711859
1.284315932,0.889021754,0.863105178,0.912711859
1.285103510,0.889043033,0.863105178,0.912711859
1.285891089,0.889043033,0.863105178,0.912711859
1.286678668,0.889060795,0.863105178,0.912711859
1.287466247,0.889079630,0.863105178,0.912711859
1.288253825,0.889079630,0.863105178,0.912711859
1.289041404,0.889094830,0.863105178,0.912711859
1.289828983,0.889111698,0.863105178,0.913155615
1.290616562,0.889137745,0.863105178,0.913155615
1.291404140,0.889137745,0.863105178,0.913155615
1.292191719,0.889153659,0.863105178,0.913155615
1.292979298,0.889174044,0.863105178,0.913155615
1.293766877,0.889174044,0.863105178,0.913155615
1.294554455,0.889193535,0.863874316,0.913155615
1.295342034,0.889215350,0.863874316,0.913155615
1.296129613,0.889215350,0.863874316,0.913155615
1.296917192,0.889226437,0.863874316,0.913155615
1.297704770,0.889246345,0.864377677,0.913155615
1.298492349,0.889262497,0.864377677,0.913155615
1.299279928,0.889262497,0.864377677,0.913155615
1.300067507,0.889270365,0.864377677,0.913155615
1.300855086,0.889294147,0.864377677,0.913233995
1.301642664,0.889294147,0.864377677,0.913233995
1.302430243,0.889305055,0.864377677,0.913233995
1.303217822,0.889324248,0.864841759,0.913233995
1.304005401,0.889324248,0.864841759,0.913233995
1.304792979,0.889348030,0.864841759,0.913233995
1.305580558,0.889359653,0.864841759,0.913233995
1.306368137,0.889368176,0.864841759,0.913233995
1.307155716,0.889368176,0.864841759,0.913233995
1.307943294,0.889393032,0.864841759,0.913233995
1.308730873,0.889405608,0.864841759,0.913233995
1.309518452,0.889405608,0.864841759,0.913233995
1.310306031,0.889426768,0.864954412,0.913233995
1.311093609,0.889439523,0.864954412,0.913233995
1.311881188,0.889439523,0.864954412,0.913233995
1.312668767,0.889464259,0.864954412,0.913233995
1.313456346,0.889479756,0.864954412,0.913233995
1.314243924,0.889499903,0.864954412,0.913233995
1.315031503,0.889499903,0.864954412,0.913233995
1.315819082,0.889519393,0.864954412,0.913233995
1.316606661,0.889542937,0.864954412,0.913233995
1.317394239,0.889542937,0.864954412,0.913233995
1.318181818,0.889566064,0.864954412,0.913233995
1.318969397,0.889577985,0.864954412,0.913233995
1.319756976,0.889577985,0.864954412,0.913233995
1.320544554,0.889599204,0.864954412,0.913233995
1.321332133,0.889624059,0.865040660,0.913233995
1.322119712,0.889648199,0.865040660,0.913233995
1.322907291,0.889648199,0.865040660,0.913233995
1.323694869,0.889664412,0.865040660,0.913233995
1.324482448,0.889684081,0.865040660,0.913265288
1.325270027,0.889684081,0.865040660,0.913265288
1.326057606,0.889692605,0.865040660,0.913379073
1.326845185,0.889706910,0.865040660,0.913379073
1.327632763,0.889706910,0.865040660,0.913379073
1.328420342,0.889722705,0.865040660,0.913379073
1.329207921,0.889743149,0.865040660,0.913379073
1.329995500,0.889768422,0.865040660,0.913379073
1.330783078,0.889768422,0.865040660,0.913379073
1.331570657,0.889789402,0.865040660,0.913486004
1.332358236,0.889817655,0.865497053,0.913486004
1.333145815,0.889817655,0.865497053,0.913486004
1.333933393,0.889835477,0.865497053,0.913486004
1.334720972,0.889851391,0.865497053,0.913486004
1.335508551,0.889851391,0.865497053,0.913486004
1.336296130,0.889878273,0.865619540,0.914115667
1.337083708,0.889895201,0.865619540,0.914115667
1.337871287,0.889914393,0.865619540,0.914115667
1.338658866,0.889914393,0.865619540,0.914115667
1.339446445,0.889943361,0.865619540,0.914115667
1.340234023,0.889961898,0.865619540,0.914115667
1.341021602,0.889961898,0.865619540,0.914115667
1.341809181,0.889982164,0.865697205,0.914115667
1.342596760,0.889999270,0.865697205,0.914115667
1.343384338,0.889999270,0.865697205,0.914115667
1.344171917,0.890014708,0.865697205,0.914115667
1.344959496,0.890028834,0.865697205,0.914115667
1.345747075,0.890052795,0.865697205,0.914115667
1.346534653,0.890052795,0.865697205,0.914115667
1.347322232,0.890088737,0.865697205,0.914145529
1.348109811,0.890119970,0.865697205,0.914145529
1.348897390,0.890119970,0.865697205,0.914145529
1.349684968,0.890135169,0.865697205,0.914145529
1.350472547,0.890154421,0.865697205,0.914145529
1.351260126,0.890154421,0.865697205,0.914145529
1.352047705,0.890172422,0.865697205,0.914145529
1.352835284,0.890190184,0.865697205,0.914145529
1.353622862,0.890214503,0.865697205,0.914145529
1.354410441,0.890214503,0.865697205,0.914145529
1.355198020,0.890245616,0.865697205,0.914145529
1.355985599,0.890276015,0.865697205,0.914145529
1.356773177,0.890276015,0.865697205,0.914145529
1.357560756,0.890300810,0.865697205,0.914145529
1.358348335,0.890326917,0.865744531,0.914145529
1.359135914,0.890326917,0.865744531,0.914145529
1.359923492,0.890341640,0.865744531,0.914145529
1.360711071,0.890363514,0.865744531,0.914145529
1.361498650,0.890389383,0.865744531,0.914163113
1.362286229,0.890389383,0.865744531,0.914163113
1.363073807,0.890414000,0.865744531,0.914163113
1.363861386,0.890439093,0.865744531,0.914163113
1.364648965,0.890439093,0.865744531,0.914163113
1.365436544,0.890461922,0.865744531,0.914163113
1.366224122,0.890482306,0.865744531,0.914163113
1.367011701,0.890482306,0.865744531,0.914163113
1.367799280,0.890505075,0.865744531,0.914163113
1.368586859,0.890545189,0.865744531,0.914163113
1.369374437,0.890568972,0.865744531,0.914163113
1.370162016,0.890568972,0.865744531,0.914163113
1.370949595,0.890611529,0.865744531,0.914163113
1.371737174,0.890636981,0.865744531,0.914163113
1.372524752,0.890636981,0.865744531,0.914163113
1.373312331,0.890661597,0.865744531,0.914163113
1.374099910,0.890689075,0.865782917,0.914163113
1.374887489,0.890689075,0.865782917,0.914163113
1.375675068,0.890716612,0.865782917,0.914236724
1.376462646,0.890748680,0.865782917,0.914590776
1.377250225,0.890748680,0.865782917,0.914590776
1.378037804,0.890770733,0.865853667,0.914590776
1.378825383,0.890811563,0.865853667,0.914590776
1.379612961,0.890842617,0.865853667,0.914590776
1.380400540,0.890842617,0.865853667,0.914590776
1.381188119,0.890862942,0.865853667,0.914986849
1.381975698,0.890896201,0.866147876,0.915171266
1.382763276,0.890896201,0.866147876,0.915171266
1.383550855,0.890921474,0.866147876,0.915171266
1.384338434,0.890945375,0.866147876,0.915171266
1.385126013,0.890945375,0.866147876,0.915171266
1.385913591,0.890977800,0.866147876,0.915816307
1.386701170,0.890998781,0.866147876,0.915816307
1.387488749,0.891034901,0.866147876,0.915863276
1.388276328,0.891034901,0.866147876,0.915863276
1.389063906,0.891071498,0.866147876,0.915863276
1.389851485,0.891099155,0.866147876,0.915863276
1.390639064,0.891099155,0.866147876,0.915863276
1.391426643,0.891144216,0.866328239,0.915863276
1.392214221,0.891175389,0.866328239,0.915863276
1.393001800,0.891175389,0.866328239,0.915863276
1.393789379,0.891206682,0.866332471,0.915863276
1.394576958,0.891244769,0.866332471,0.915925622
1.395364536,0.891287982,0.866332471,0.915925622
1.396152115,0.891287982,0.866332471,0.915925622
1.396939694,0.891336083,0.866332471,0.915925622
1.397727273,0.891358256,0.866332471,0.915925622
1.398514851,0.891358256,0.866332471,0.915925622
1.399302430,0.891379118,0.866446853,0.915925622
1.400090009,0.891408741,0.866666675,0.915925622
1.400877588,0.891408741,0.866666675,0.915925622
1.401665167,0.891429961,0.866666675,0.915925622
1.402452745,0.891457617,0.866666675,0.915925622
1.403240324,0.891507447,0.866666675,0.915925622
1.404027903,0.891507447,0.866666675,0.915925622
1.404815482,0.891547263,0.866666675,0.915925622
1.405603060,0.891564250,0.866666675,0.915925622
1.406390639,0.891564250,0.866666675,0.915925622
1.407178218,0.891598403,0.866666675,0.915925622
1.407965797,0.891624629,0.866666675,0.915925622
1.408753375,0.891624629,0.866666675,0.915925622
1.409540954,0.891671121,0.866666675,0.915925622
1.410328533,0.891712785,0.866666675,0.915981710
1.411116112,0.891747475,0.866824269,0.915981710
1.411903690,0.891747475,0.866824269,0.915981710
1.412691269,0.891780317,0.866824269,0.916595042
1.413478848,0.891810596,0.866824269,0.916598499
1.414266427,0.891810596,0.866824269,0.916598499
1.415054005,0.891857922,0.866824269,0.916598499
1.415841584,0.891900241,0.866824269,0.916598499
1.416629163,0.891900241,0.866824269,0.916598499
1.417416742,0.891931415,0.866824269,0.916598499
1.418204320,0.891970456,0.866824269,0.916598499
1.418991899,0.892012000,0.866824269,0.916598499
1.419779478,0.892012000,0.866824269,0.916598499
1.420567057,0.892049670,0.866824269,0.916598499
1.421354635,0.892095268,0.866824269,0.917112291
1.422142214,0.892095268,0.866824269,0.917112291
1.422929793,0.892129362,0.866824269,0.917112291
1.423717372,0.892161012,0.866824269,0.917112291
1.424504950,0.892161012,0.866824269,0.917112291
1.425292529,0.892196655,0.866824269,0.917112291
1.426080108,0.892237067,0.866824269,0.917112291
1.426867687,0.892271221,0.866824269,0.917112291
1.427655266,0.892271221,0.866824269,0.917112291
1.428442844,0.892307103,0.866926074,0.917112291
1.429230423,0.892346084,0.866926074,0.917112291
1.430018002,0.892346084,0.866926074,0.917112291
1.430805581,0.892386556,0.866926074,0.917471468
1.431593159,0.892428577,0.866926074,0.917471468
1.432380738,0.892428577,0.866926074,0.917471468
1.433168317,0.892458558,0.866926074,0.917542458
1.433955896,0.892492056,0.866926074,0.917542458
1.434743474,0.892513156,0.866999149,0.917542458
1.435531053,0.892513156,0.866999149,0.917542458
1.436318632,0.892548561,0.866999149,0.917542458
1.437106211,0.892598629,0.867098868,0.917542458
1.437893789,0.892598629,0.867098868,0.917542458
1.438681368,0.892662466,0.867098868,0.917542458
1.439468947,0.892687976,0.867271245,0.917542458
1.440256526,0.892687976,0.867271245,0.917542458
1.441044104,0.892726779,0.867271245,0.917542458
1.441831683,0.892765641,0.867271245,0.917596579
1.442619262,0.892829239,0.867371857,0.917760253
1.443406841,0.892829239,0.867371857,0.917760253
1.444194419,0.892879009,0.867371857,0.917760253
1.444981998,0.892914295,0.867371857,0.917760253
1.445769577,0.892914295,0.867371857,0.917760253
1.446557156,0.892955303,0.867371857,0.917760253
1.447344734,0.892991304,0.867371857,0.917760253
1.448132313,0.892991304,0.867371857,0.917760253
1.448919892,0.893024147,0.867371857,0.917808235
1.449707471,0.893055081,0.867371857,0.917808235
1.450495050,0.893092990,0.867371857,0.917808235
1.451282628,0.893092990,0.867371857,0.917808235
1.452070207,0.893122911,0.867371857,0.917808235
1.452857786,0.893165886,0.867371857,0.917808235
1.453645365,0.893165886,0.867371857,0.917808235
1.454432943,0.893215120,0.867439926,0.917808235
1.455220522,0.893253565,0.867612302,0.917808235
1.456008101,0.893253565,0.867612302,0.917808235
1.456795680,0.893295288,0.867612302,0.917808235
1.457583258,0.893344700,0.868020296,0.917808235
1.458370837,0.893377006,0.868020296,0.917808235
1.459158416,0.893377006,0.868020296,0.917808235
1.459945995,0.893401504,0.868020296,0.917854130
1.460733573,0.893452287,0.868263483,0.917854130
1.461521152,0.893452287,0.868263483,0.917854130
1.462308731,0.893487036,0.868263483,0.917854130
1.463096310,0.893539488,0.868263483,0.917854130
1.463883888,0.893539488,0.868263483,0.917854130
1.464671467,0.893575072,0.868263483,0.917854130
1.465459046,0.893611610,0.868263483,0.918297887
1.466246625,0.893663585,0.868838787,0.918297887
1.467034203,0.893663585,0.868838787,0.918297887
1.467821782,0.893706977,0.868838787,0.918297887
1.468609361,0.893742204,0.868838787,0.918314695
1.469396940,0.893742204,0.868838787,0.918314695
1.470184518,0.893792152,0.868838787,0.918314695
1.470972097,0.893839002,0.868838787,0.918314695
1.471759676,0.893839002,0.868838787,0.918314695
1.472547255,0.893877864,0.868838787,0.918314695
1.473334833,0.893911362,0.868838787,0.918314695
1.474122412,0.893948436,0.868838787,0.918314695
1.474909991,0.893948436,0.868838787,0.918314695
1.475697570,0.893987060,0.868920028,0.918401361
1.476485149,0.894029081,0.868920028,0.918401361
1.477272727,0.894029081,0.868920028,0.918401361
1.478060306,0.894078493,0.868920028,0.918401361
1.478847885,0.894123614,0.869174182,0.918401361
1.479635464,0.894123614,0.869174182,0.918401361
1.480423042,0.894164205,0.869174182,0.918401361
1.481210621,0.894194186,0.869174182,0.918401361
1.481998200,0.894234061,0.869174182,0.918401361
1.482785779,0.894234061,0.869174182,0.918401361
1.483573357,0.894283593,0.869198322,0.918401361
1.484360936,0.894318223,0.869198322,0.918401361
1.485148515,0.894318223,0.869198322,0.918401361
1.485936094,0.894361436,0.869198322,0.918401361
1.486723672,0.894393921,0.869198322,0.918401361
1.487511251,0.894393921,0.869198322,0.918401361
1.488298830,0.894418955,0.869198322,0.918401361
1.489086409,0.894444942,0.869198322,0.918401361
1.489873987,0.894486308,0.869198322,0.918401361
1.490661566,0.894486308,0.869198322,0.918401361
1.491449145,0.894534945,0.869492948,0.918401361
1.492236724,0.894562244,0.869492948,0.918454945
1.493024302,0.894562244,0.869492948,0.918454945
1.493811881,0.894597411,0.869492948,0.918454945
1.494599460,0.894647419,0.869492948,0.918454945
1.495387039,0.894647419,0.869492948,0.918454945
1.496174617,0.894666851,0.869744420,0.918454945
1.496962196,0.894712389,0.869744420,0.918454945
1.497749775,0.894746482,0.869744420,0.918454945
1.498537354,0.894746482,0.869744420,0.918454945
1.499324932,0.894788325,0.869744420,0.918454945
1.500112511,0.894822478,0.869991839,0.918454945
1.500900090,0.894822478,0.869991839,0.918454945
1.501687669,0.894852281,0.869991839,0.918454945
1.502475248,0.894890070,0.870042205,0.918454945
1.503262826,0.894890070,0.870042205,0.918454945
1.504050405,0.894920409,0.870140612,0.918524861
1.504837984,0.894958615,0.870140612,0.918987334
1.505625563,0.894958615,0.870140612,0.918987334
1.506413141,0.894999683,0.870140612,0.918987334
1.507200720,0.895040572,0.870140612,0.918987334
1.507988299,0.895054162,0.870140612,0.918987334
1.508775878,0.895054162,0.870140612,0.918987334
1.509563456,0.895074129,0.870140612,0.918987334
1.510351035,0.895091295,0.870307148,0.918987334
1.511138614,0.895091295,0.870307148,0.918987334
1.511926193,0.895118356,0.870307148,0.919039130
1.512713771,0.895153940,0.870386243,0.919039130
1.513501350,0.895153940,0.870386243,0.919039130
1.514288929,0.895186424,0.870386243,0.919039130
1.515076508,0.895218492,0.870386243,0.919039130
1.515864086,0.895245850,0.870386243,0.919039130
1.516651665,0.895245850,0.870386243,0.919039130
1.517439244,0.895274282,0.870386243,0.919039130
1.518226823,0.895304263,0.870386243,0.919039130
1.519014401,0.895304263,0.870386243,0.919039130
1.519801980,0.895337522,0.870386243,0.919039130
1.520589559,0.895357490,0.870386243,0.919039130
1.521377138,0.895357490,0.870386243,0.919039130
1.522164716,0.895388126,0.870386243,0.919368982
1.522952295,0.895403922,0.870386243,0.919368982
1.523739874,0.895426512,0.870386243,0.919368982
1.524527453,0.895426512,0.870386243,0.919368982
1.525315032,0.895444214,0.870386243,0.919368982
1.526102610,0.895478904,0.870570123,0.919368982
1.526890189,0.895478904,0.870570123,0.919368982
1.527677768,0.895509005,0.870570123,0.919368982
1.528465347,0.895542264,0.870570123,0.919530571
1.529252925,0.895542264,0.870570123,0.919530571
1.530040504,0.895564139,0.870570123,0.919928849
1.530828083,0.895595968,0.870570123,0.919928849
1.531615662,0.895621717,0.870570123,0.919928849
1.532403240,0.895621717,0.870570123,0.919928849
1.533190819,0.895664990,0.870570123,0.919966280
1.533978398,0.895690918,0.870829761,0.919966280
1.534765977,0.895690918,0.870829761,0.919966280
1.535553555,0.895726442,0.870829761,0.920034409
1.536341134,0.895748854,0.870829761,0.920034409
1.537128713,0.895748854,0.870829761,0.920034409
1.537916292,0.895790160,0.870829761,0.920034409
1.538703870,0.895802140,0.870829761,0.920034409
1.539491449,0.895832658,0.870829761,0.920034409
1.540279028,0.895832658,0.870829761,0.920034409
1.541066607,0.895884275,0.870833337,0.920034409
1.541854185,0.895902634,0.870833337,0.920034409
1.542641764,0.895902634,0.870833337,0.920034409
1.543429343,0.895941198,0.870833337,0.920034409
1.544216922,0.895979106,0.870833337,0.920034409
1.545004500,0.895979106,0.870833337,0.920034409
1.545792079,0.895998538,0.870855153,0.920034409
1.546579658,0.896029592,0.870967746,0.920034409
1.547367237,0.896050096,0.870967746,0.920034409
1.548154815,0.896050096,0.870967746,0.920034409
1.548942394,0.896069765,0.870967746,0.920034409
1.549729973,0.896094263,0.870967746,0.920034409
1.550517552,0.896094263,0.870967746,0.920034409
1.551305131,0.896116793,0.870967746,0.920168042
1.552092709,0.896139622,0.870967746,0.920168042
1.552880288,0.896139622,0.870967746,0.920168042
1.553667867,0.896174729,0.870967746,0.920168042
1.554455446,0.896202564,0.871452391,0.920168042
1.555243024,0.896229565,0.871552408,0.920168042
1.556030603,0.896229565,0.871552408,0.920168042
1.556818182,0.896268070,0.871552408,0.920168042
1.557605761,0.896297514,0.871685207,0.920168042
1.558393339,0.896297514,0.871685207,0.920168042
1.559180918,0.896318734,0.871685207,0.920168042
1.559968497,0.896343172,0.872250438,0.920171678
1.560756076,0.896343172,0.872250438,0.920171678
1.561543654,0.896360934,0.872250438,0.920171678
1.562331233,0.896382034,0.872250438,0.920171678
1.563118812,0.896396220,0.872250438,0.920171678
